Start at 3431
333074.00,-46.00,2.00,28.00,Direct
334253.00,-92.00,3.95,28.00,degress
334445.00,-46.00,2.00,28.00,Direct
335623.00,-94.00,3.95,27.00,degress
335801.00,-47.00,2.00,27.00,Direct
336978.00,-90.00,3.95,28.00,degress
337170.00,-45.00,2.00,28.00,Direct
338348.00,-92.00,3.95,28.00,degress
338525.00,-46.00,2.00,28.00,Direct
339702.00,-92.00,1.98,28.00,degress
339894.00,-46.00,1.00,28.00,Direct
342074.00,-96.00,1.98,27.00,degress
342251.00,-48.00,1.00,27.00,Direct
343433.00,-98.00,0.00,28.00,degress
343625.00,-49.00,0.00,28.00,Direct
344804.00,-96.00,1.98,27.00,degress
344982.00,-48.00,1.00,27.00,Direct
346162.00,-98.00,1.98,28.00,degress
346354.00,-49.00,1.00,28.00,Direct
347532.00,-96.00,1.98,28.00,degress
347710.00,-48.00,1.00,28.00,Direct
348889.00,-98.00,1.98,28.00,degress
349079.00,-49.00,1.00,28.00,Direct
350258.00,-98.00,1.98,28.00,degress
350436.00,-49.00,1.00,28.00,Direct
351614.00,-96.00,1.98,29.00,degress
351807.00,-48.00,1.00,29.00,Direct
352990.00,-94.00,3.95,29.00,degress
353168.00,-47.00,2.00,29.00,Direct
354348.00,-96.00,3.95,29.00,degress
354545.00,-48.00,2.00,29.00,Direct
355725.00,-96.00,3.95,28.00,degress
355903.00,-48.00,2.00,28.00,Direct
357083.00,-96.00,5.93,29.00,degress
357274.00,-48.00,3.00,29.00,Direct
358453.00,-94.00,3.95,29.00,degress
358630.00,-47.00,2.00,29.00,Direct
359809.00,-90.00,5.93,30.00,degress
360000.00,-45.00,3.00,30.00,Direct
361179.00,-94.00,3.95,29.00,degress
361357.00,-47.00,2.00,29.00,Direct
362541.00,-86.00,7.90,28.00,degress
362755.00,-43.00,4.00,28.00,Direct
363956.00,-88.00,7.90,29.00,degress
364157.00,-44.00,4.00,29.00,Direct
365359.00,-86.00,7.90,31.00,degress
365573.00,-43.00,4.00,31.00,Direct
366773.00,-96.00,7.90,30.00,degress
366972.00,-48.00,4.00,30.00,Direct
368173.00,-98.00,5.93,29.00,degress
368386.00,-49.00,3.00,29.00,Direct
369586.00,-98.00,7.90,29.00,degress
369785.00,-49.00,4.00,29.00,Direct
371987.00,-98.00,7.90,28.00,degress
372200.00,-49.00,4.00,28.00,Direct
374402.00,-92.00,7.90,29.00,degress
374578.00,-46.00,4.00,29.00,Direct
375754.00,-90.00,9.88,29.00,degress
375945.00,-45.00,5.00,29.00,Direct
378123.00,-92.00,5.93,29.00,degress
378299.00,-46.00,3.00,29.00,Direct
379475.00,-88.00,7.90,30.00,degress
379666.00,-44.00,4.00,30.00,Direct
380843.00,-86.00,9.88,30.00,degress
381019.00,-43.00,5.00,30.00,Direct
382195.00,-90.00,7.90,29.00,degress
382387.00,-45.00,4.00,29.00,Direct
383562.00,-86.00,7.90,30.00,degress
383738.00,-43.00,4.00,30.00,Direct
384918.00,-92.00,7.90,30.00,degress
385107.00,-46.00,4.00,30.00,Direct
387287.00,-90.00,9.88,29.00,degress
387463.00,-45.00,5.00,29.00,Direct
388639.00,-58.00,15.80,25.00,degress
388830.00,-29.00,8.00,25.00,Direct
390006.00,0.00,25.68,18.00,degress
390182.00,0.00,13.00,18.00,Direct
393362.00,-32.00,21.73,25.00,degress
393551.00,-16.00,11.00,25.00,Direct
394728.00,-24.00,25.68,24.00,degress
394903.00,-12.00,13.00,24.00,Direct
396080.00,-50.00,23.70,29.00,degress
396269.00,-25.00,12.00,29.00,Direct
397449.00,-32.00,27.65,27.00,degress
397625.00,-16.00,14.00,27.00,Direct
398801.00,-56.00,23.70,31.00,degress
398991.00,-28.00,12.00,31.00,Direct
400168.00,-36.00,23.70,27.00,degress
400345.00,-18.00,12.00,27.00,Direct
401522.00,-12.00,31.60,22.00,degress
401713.00,-6.00,16.00,22.00,Direct
402889.00,-30.00,27.65,27.00,degress
403064.00,-15.00,14.00,27.00,Direct
404241.00,-80.00,15.80,31.00,degress
404431.00,-40.00,8.00,31.00,Direct
407612.00,-118.00,9.88,26.00,degress
407788.00,-59.00,5.00,26.00,Direct
408969.00,-158.00,7.90,17.00,degress
409159.00,-79.00,4.00,17.00,Direct
410336.00,-132.00,11.85,26.00,degress
410513.00,-66.00,6.00,26.00,Direct
411689.00,-120.00,11.85,27.00,degress
411880.00,-60.00,6.00,27.00,Direct
413059.00,-152.00,7.90,20.00,degress
413236.00,-76.00,4.00,20.00,Direct
414413.00,-158.00,9.88,17.00,degress
414605.00,-79.00,5.00,17.00,Direct
416032.00,-158.00,11.85,20.00,degress
416209.00,-79.00,6.00,20.00,Direct
417387.00,-154.00,11.85,20.00,degress
417576.00,-77.00,6.00,20.00,Direct
418757.00,-154.00,11.85,19.00,degress
418933.00,-77.00,6.00,19.00,Direct
420110.00,-152.00,11.85,21.00,degress
420300.00,-76.00,6.00,21.00,Direct
421478.00,-144.00,13.82,24.00,degress
421654.00,-72.00,7.00,24.00,Direct
422832.00,-132.00,13.82,27.00,degress
423022.00,-66.00,7.00,27.00,Direct
424200.00,-146.00,11.85,22.00,degress
424377.00,-73.00,6.00,22.00,Direct
426557.00,-80.00,19.75,31.00,degress
426748.00,-40.00,10.00,31.00,Direct
427926.00,-68.00,19.75,32.00,degress
428107.00,-34.00,10.00,32.00,Direct
429286.00,-26.00,27.65,28.00,degress
429476.00,-13.00,14.00,28.00,Direct
430654.00,-26.00,29.63,29.00,degress
430830.00,-13.00,15.00,29.00,Direct
432008.00,-28.00,29.63,29.00,degress
432198.00,-14.00,15.00,29.00,Direct
433377.00,-26.00,29.63,29.00,degress
433554.00,-13.00,15.00,29.00,Direct
434733.00,-26.00,31.60,29.00,degress
434923.00,-13.00,16.00,29.00,Direct
436102.00,-8.00,33.58,25.00,degress
436279.00,-4.00,17.00,25.00,Direct
438459.00,-52.00,27.65,30.00,degress
438660.00,-26.00,14.00,30.00,Direct
439837.00,-92.00,17.77,35.00,degress
440015.00,-46.00,9.00,35.00,Direct
443197.00,4.74,39.50,16.00,degress
443388.00,4.00,20.00,16.00,Direct
444566.00,-98.00,13.82,31.00,degress
444744.00,-49.00,7.00,31.00,Direct
445922.00,-78.00,15.80,29.00,degress
446113.00,-39.00,8.00,29.00,Direct
447291.00,-60.00,17.77,34.00,degress
447468.00,-30.00,9.00,34.00,Direct
448645.00,-44.00,21.73,33.00,degress
448837.00,-22.00,11.00,33.00,Direct
450015.00,-90.00,15.80,34.00,degress
450195.00,-45.00,8.00,34.00,Direct
451373.00,-52.00,19.75,33.00,degress
451562.00,-26.00,10.00,33.00,Direct
452739.00,4.74,37.53,21.00,degress
452914.00,4.00,19.00,21.00,Direct
455093.00,0.00,39.50,22.00,degress
455282.00,0.00,20.00,22.00,Direct
456459.00,-8.00,35.55,26.00,degress
456635.00,-4.00,18.00,26.00,Direct
458813.00,-70.00,25.68,34.00,degress
459002.00,-35.00,13.00,34.00,Direct
462184.00,-18.00,33.58,28.00,degress
462361.00,-9.00,17.00,28.00,Direct
463540.00,-14.00,35.55,29.00,degress
463746.00,-7.00,18.00,29.00,Direct
464923.00,-6.00,39.50,27.00,degress
465100.00,-3.00,20.00,27.00,Direct
466278.00,-12.00,39.50,30.00,degress
466469.00,-6.00,20.00,30.00,Direct
469650.00,-38.00,27.65,30.00,degress
469826.00,-19.00,14.00,30.00,Direct
471003.00,-82.00,13.82,36.00,degress
471194.00,-41.00,7.00,36.00,Direct
472372.00,-84.00,13.82,36.00,degress
472548.00,-42.00,7.00,36.00,Direct
474727.00,-140.00,11.85,21.00,degress
474917.00,-70.00,6.00,21.00,Direct
476095.00,-178.00,17.77,8.00,degress
476276.00,-89.00,9.00,8.00,Direct
477455.00,-170.00,19.75,14.00,degress
477645.00,-85.00,10.00,14.00,Direct
478823.00,-156.00,19.75,20.00,degress
479000.00,-78.00,10.00,20.00,Direct
480177.00,-164.00,19.75,17.00,degress
480367.00,-82.00,10.00,17.00,Direct
481545.00,-162.00,21.73,18.00,degress
481721.00,-81.00,11.00,18.00,Direct
483900.00,-148.00,19.75,24.00,degress
484091.00,-74.00,10.00,24.00,Direct
485269.00,-156.00,21.73,21.00,degress
485446.00,-78.00,11.00,21.00,Direct
486629.00,-174.00,21.73,12.00,degress
486818.00,-87.00,11.00,12.00,Direct
487995.00,-154.00,23.70,20.00,degress
488172.00,-77.00,12.00,20.00,Direct
489350.00,-150.00,21.73,24.00,degress
489539.00,-75.00,11.00,24.00,Direct
490717.00,-156.00,21.73,23.00,degress
490894.00,-78.00,11.00,23.00,Direct
492071.00,-160.00,23.70,21.00,degress
492262.00,-80.00,12.00,21.00,Direct
494691.00,-158.00,21.73,20.00,degress
494867.00,-79.00,11.00,20.00,Direct
496045.00,-150.00,21.73,23.00,degress
496235.00,-75.00,11.00,23.00,Direct
497418.00,-106.00,25.68,35.00,degress
497596.00,-53.00,13.00,35.00,Direct
498775.00,-144.00,19.75,25.00,degress
498967.00,-72.00,10.00,25.00,Direct
500146.00,-140.00,25.68,28.00,degress
500324.00,-70.00,13.00,28.00,Direct
501502.00,-130.00,23.70,32.00,degress
501694.00,-65.00,12.00,32.00,Direct
502873.00,-144.00,21.73,27.00,degress
503050.00,-72.00,11.00,27.00,Direct
504227.00,-130.00,23.70,32.00,degress
504418.00,-65.00,12.00,32.00,Direct
506598.00,-172.00,21.73,13.00,degress
506779.00,-86.00,11.00,13.00,Direct
507958.00,-150.00,23.70,25.00,degress
508149.00,-75.00,12.00,25.00,Direct
509327.00,-182.00,25.68,7.00,degress
509504.00,-91.00,13.00,7.00,Direct
510683.00,-154.00,25.68,23.00,degress
510874.00,-77.00,13.00,23.00,Direct
512054.00,-146.00,27.65,26.00,degress
512232.00,-73.00,14.00,26.00,Direct
513411.00,-174.00,25.68,14.00,degress
513603.00,-87.00,13.00,14.00,Direct
514781.00,-138.00,25.68,30.00,degress
514959.00,-69.00,13.00,30.00,Direct
517139.00,-144.00,25.68,25.00,degress
517334.00,-72.00,13.00,25.00,Direct
518512.00,-118.00,27.65,35.00,degress
518691.00,-59.00,14.00,35.00,Direct
519870.00,-148.00,25.68,26.00,degress
520062.00,-74.00,13.00,26.00,Direct
521241.00,-94.00,31.60,39.00,degress
521420.00,-47.00,16.00,39.00,Direct
522599.00,-50.00,37.53,41.00,degress
522790.00,-25.00,19.00,41.00,Direct
523969.00,0.00,43.45,34.00,degress
524146.00,0.00,22.00,34.00,Direct
525325.00,10.66,51.35,30.00,degress
525522.00,9.00,26.00,30.00,Direct
526705.00,8.30,51.35,30.00,degress
526883.00,7.00,26.00,30.00,Direct
528062.00,13.03,53.33,27.00,degress
528256.00,11.00,27.00,27.00,Direct
529433.00,17.77,57.28,25.00,degress
529610.00,15.00,29.00,25.00,Direct
530789.00,9.48,53.33,28.00,degress
530980.00,8.00,27.00,28.00,Direct
532159.00,17.77,57.28,24.00,degress
