Start at 3446
155088.00,27.00,5.00,20.00,Direct
156269.00,31.99,9.88,20.00,degress
156450.00,27.00,5.00,20.00,Direct
157628.00,31.99,9.88,20.00,degress
157801.00,27.00,5.00,20.00,Direct
158982.00,30.81,9.88,20.00,degress
159164.00,26.00,5.00,20.00,Direct
161341.00,31.99,9.88,20.00,degress
161515.00,27.00,5.00,20.00,Direct
162697.00,31.99,7.90,20.00,degress
162880.00,27.00,4.00,20.00,Direct
164055.00,31.99,9.88,21.00,degress
164230.00,27.00,5.00,21.00,Direct
166413.00,31.99,9.88,20.00,degress
166595.00,27.00,5.00,20.00,Direct
167771.00,31.99,9.88,21.00,degress
167945.00,27.00,5.00,21.00,Direct
169122.00,31.99,9.88,20.00,degress
169297.00,27.00,5.00,20.00,Direct
170487.00,31.99,9.88,20.00,degress
170661.00,27.00,5.00,20.00,Direct
172844.00,31.99,9.88,20.00,degress
173018.00,27.00,5.00,20.00,Direct
174199.00,31.99,9.88,21.00,degress
174372.00,27.00,5.00,21.00,Direct
175552.00,31.99,9.88,20.00,degress
175726.00,27.00,5.00,20.00,Direct
176910.00,31.99,9.88,21.00,degress
177085.00,27.00,5.00,21.00,Direct
178265.00,31.99,9.88,21.00,degress
178438.00,27.00,5.00,21.00,Direct
179619.00,31.99,9.88,20.00,degress
179796.00,27.00,5.00,20.00,Direct
180977.00,31.99,9.88,20.00,degress
181151.00,27.00,5.00,20.00,Direct
182334.00,31.99,9.88,20.00,degress
182508.00,27.00,5.00,20.00,Direct
183689.00,31.99,9.88,20.00,degress
183863.00,27.00,5.00,20.00,Direct
185047.00,31.99,9.88,19.00,degress
185220.00,27.00,5.00,19.00,Direct
186399.00,31.99,9.88,20.00,degress
186572.00,27.00,5.00,20.00,Direct
187754.00,31.99,9.88,20.00,degress
187927.00,27.00,5.00,20.00,Direct
189107.00,31.99,9.88,21.00,degress
189328.00,27.00,5.00,21.00,Direct
190510.00,30.81,11.85,20.00,degress
190684.00,26.00,6.00,20.00,Direct
191865.00,31.99,9.88,20.00,degress
192039.00,27.00,5.00,20.00,Direct
193222.00,30.81,9.88,20.00,degress
193395.00,26.00,5.00,20.00,Direct
194576.00,31.99,9.88,20.00,degress
194750.00,27.00,5.00,20.00,Direct
195933.00,30.81,9.88,20.00,degress
196107.00,26.00,5.00,20.00,Direct
198290.00,31.99,9.88,17.00,degress
198463.00,27.00,5.00,17.00,Direct
199646.00,31.99,9.88,20.00,degress
199823.00,27.00,5.00,20.00,Direct
201005.00,31.99,9.88,21.00,degress
201179.00,27.00,5.00,21.00,Direct
202359.00,31.99,11.85,20.00,degress
202533.00,27.00,6.00,20.00,Direct
203713.00,31.99,9.88,20.00,degress
203886.00,27.00,5.00,20.00,Direct
205068.00,31.99,9.88,20.00,degress
205241.00,27.00,5.00,20.00,Direct
206420.00,31.99,11.85,21.00,degress
206594.00,27.00,6.00,21.00,Direct
207775.00,30.81,9.88,20.00,degress
207949.00,26.00,5.00,20.00,Direct
211132.00,31.99,9.88,20.00,degress
211305.00,27.00,5.00,20.00,Direct
212494.00,31.99,9.88,20.00,degress
212669.00,27.00,5.00,20.00,Direct
213850.00,31.99,11.85,20.00,degress
214024.00,27.00,6.00,20.00,Direct
216208.00,31.99,9.88,20.00,degress
216381.00,27.00,5.00,20.00,Direct
217562.00,31.99,9.88,20.00,degress
217736.00,27.00,5.00,20.00,Direct
219921.00,31.99,9.88,21.00,degress
220096.00,27.00,5.00,21.00,Direct
221277.00,31.99,9.88,20.00,degress
221451.00,27.00,5.00,20.00,Direct
223634.00,31.99,9.88,20.00,degress
223808.00,27.00,5.00,20.00,Direct
224985.00,31.99,9.88,20.00,degress
225159.00,27.00,5.00,20.00,Direct
226341.00,31.99,9.88,20.00,degress
226516.00,27.00,5.00,20.00,Direct
227697.00,31.99,9.88,20.00,degress
227872.00,27.00,5.00,20.00,Direct
230307.00,30.81,9.88,20.00,degress
230482.00,26.00,5.00,20.00,Direct
232666.00,31.99,9.88,21.00,degress
232840.00,27.00,5.00,21.00,Direct
235025.00,31.99,9.88,20.00,degress
235200.00,27.00,5.00,20.00,Direct
236381.00,31.99,9.88,21.00,degress
236555.00,27.00,5.00,21.00,Direct
237737.00,31.99,11.85,20.00,degress
237923.00,27.00,6.00,20.00,Direct
240100.00,31.99,9.88,20.00,degress
240275.00,27.00,5.00,20.00,Direct
241458.00,31.99,9.88,20.00,degress
241638.00,27.00,5.00,20.00,Direct
242812.00,30.81,11.85,21.00,degress
242987.00,26.00,6.00,21.00,Direct
244170.00,31.99,9.88,20.00,degress
244352.00,27.00,5.00,20.00,Direct
246529.00,31.99,9.88,21.00,degress
246703.00,27.00,5.00,21.00,Direct
247885.00,31.99,9.88,21.00,degress
248066.00,27.00,5.00,21.00,Direct
250244.00,31.99,9.88,21.00,degress
250423.00,27.00,5.00,21.00,Direct
251606.00,31.99,9.88,20.00,degress
251787.00,27.00,5.00,20.00,Direct
252962.00,31.99,11.85,20.00,degress
253137.00,27.00,6.00,20.00,Direct
255323.00,31.99,9.88,20.00,degress
255503.00,27.00,5.00,20.00,Direct
256678.00,43.84,13.82,26.00,degress
256854.00,37.00,7.00,26.00,Direct
259044.00,33.18,25.68,21.00,degress
259224.00,28.00,13.00,21.00,Direct
260399.00,43.84,23.70,22.00,degress
260573.00,37.00,12.00,22.00,Direct
262759.00,23.70,25.68,20.00,degress
262943.00,20.00,13.00,20.00,Direct
264118.00,20.14,23.70,21.00,degress
264293.00,17.00,12.00,21.00,Direct
265475.00,24.88,25.68,19.00,degress
265655.00,21.00,13.00,19.00,Direct
266829.00,21.33,23.70,21.00,degress
267004.00,18.00,12.00,21.00,Direct
268187.00,24.88,5.93,11.00,degress
268367.00,21.00,3.00,11.00,Direct
269543.00,16.59,1.98,16.00,degress
269717.00,14.00,1.00,16.00,Direct
270901.00,31.99,-5.60,15.00,degress
271081.00,27.00,-3.00,15.00,Direct
272254.00,26.07,-14.93,15.00,degress
272434.00,22.00,-8.00,15.00,Direct
273638.00,33.18,-3.73,16.00,degress
273840.00,28.00,-2.00,16.00,Direct
275037.00,27.25,0.00,15.00,degress
275232.00,23.00,0.00,15.00,Direct
276436.00,29.62,11.85,19.00,degress
276638.00,25.00,6.00,19.00,Direct
278838.00,27.25,13.82,22.00,degress
279034.00,23.00,7.00,22.00,Direct
280240.00,34.36,41.48,19.00,degress
280441.00,29.00,21.00,19.00,Direct
281638.00,43.84,13.82,22.00,degress
281835.00,37.00,7.00,22.00,Direct
284043.00,40.29,33.58,22.00,degress
284257.00,34.00,17.00,22.00,Direct
285431.00,37.92,33.58,19.00,degress
285605.00,32.00,17.00,19.00,Direct
287790.00,40.29,37.53,22.00,degress
287969.00,34.00,19.00,22.00,Direct
289142.00,39.10,45.42,25.00,degress
289316.00,33.00,23.00,25.00,Direct
291501.00,37.92,37.53,23.00,degress
291679.00,32.00,19.00,23.00,Direct
293103.00,35.55,39.50,18.00,degress
293276.00,30.00,20.00,18.00,Direct
294458.00,40.29,47.40,21.00,degress
294637.00,34.00,24.00,21.00,Direct
295811.00,33.18,35.55,19.00,degress
295987.00,28.00,18.00,19.00,Direct
297168.00,23.70,37.53,15.00,degress
297347.00,20.00,19.00,15.00,Direct
299523.00,9.48,35.55,13.00,degress
299696.00,8.00,18.00,13.00,Direct
300877.00,9.48,-16.80,8.00,degress
301056.00,8.00,-9.00,8.00,Direct
303233.00,99.54,11.85,11.00,degress
303407.00,84.00,6.00,11.00,Direct
305591.00,104.28,37.53,3.00,degress
305770.00,88.00,19.00,3.00,Direct
306945.00,111.39,31.60,8.00,degress
307118.00,94.00,16.00,8.00,Direct
308299.00,113.76,29.63,7.00,degress
308480.00,96.00,15.00,7.00,Direct
310661.00,116.13,29.63,3.00,degress
310836.00,98.00,15.00,3.00,Direct
312017.00,119.68,37.53,1.00,degress
312197.00,101.00,19.00,1.00,Direct
314374.00,124.42,35.55,-3.00,degress
314548.00,105.00,18.00,-3.00,Direct
315729.00,123.24,41.48,-5.00,degress
315910.00,104.00,21.00,-5.00,Direct
317084.00,129.16,39.50,-5.00,degress
317258.00,109.00,20.00,-5.00,Direct
320445.00,127.98,47.40,-5.00,degress
320625.00,108.00,24.00,-5.00,Direct
321801.00,125.61,53.33,-6.00,degress
321976.00,106.00,27.00,-6.00,Direct
323155.00,124.42,53.33,-7.00,degress
323338.00,105.00,27.00,-7.00,Direct
325515.00,126.79,55.30,-8.00,degress
325690.00,107.00,28.00,-8.00,Direct
326873.00,126.79,55.30,-10.00,degress
327053.00,107.00,28.00,-10.00,Direct
328227.00,127.98,57.28,-9.00,degress
328401.00,108.00,29.00,-9.00,Direct
329585.00,126.79,53.33,-8.00,degress
329766.00,107.00,27.00,-8.00,Direct
330941.00,130.35,57.28,-11.00,degress
331116.00,110.00,29.00,-11.00,Direct
332299.00,129.16,59.25,-12.00,degress
332482.00,109.00,30.00,-12.00,Direct
333658.00,126.79,59.25,-15.00,degress
333833.00,107.00,30.00,-15.00,Direct
336017.00,135.09,45.42,-10.00,degress
336196.00,114.00,23.00,-10.00,Direct
337371.00,119.68,53.33,-5.00,degress
337545.00,101.00,27.00,-5.00,Direct
339730.00,-18.00,29.63,-41.00,degress
339910.00,-9.00,15.00,-41.00,Direct
341086.00,-30.00,7.90,-36.00,degress
341261.00,-15.00,4.00,-36.00,Direct
342444.00,-30.00,7.90,-38.00,degress
342625.00,-15.00,4.00,-38.00,Direct
343800.00,-28.00,13.82,-39.00,degress
343980.00,-14.00,7.00,-39.00,Direct
345162.00,-28.00,11.85,-39.00,degress
345344.00,-14.00,6.00,-39.00,Direct
346519.00,-26.00,11.85,-39.00,degress
346694.00,-13.00,6.00,-39.00,Direct
347884.00,-30.00,5.93,-36.00,degress
348064.00,-15.00,3.00,-36.00,Direct
349240.00,-24.00,7.90,-40.00,degress
349414.00,-12.00,4.00,-40.00,Direct
350596.00,-36.00,1.98,-37.00,degress
350776.00,-18.00,1.00,-37.00,Direct
352200.00,-28.00,3.95,-41.00,degress
352374.00,-14.00,2.00,-41.00,Direct
353553.00,-34.00,1.98,-40.00,degress
353733.00,-17.00,1.00,-40.00,Direct
354908.00,-32.00,5.93,-39.00,degress
355083.00,-16.00,3.00,-39.00,Direct
356265.00,-30.00,9.88,-37.00,degress
356446.00,-15.00,5.00,-37.00,Direct
357621.00,-38.00,0.00,-44.00,degress
357795.00,-19.00,0.00,-44.00,Direct
358978.00,-22.00,13.82,-40.00,degress
359157.00,-11.00,7.00,-40.00,Direct
360332.00,-26.00,9.88,-39.00,degress
360506.00,-13.00,5.00,-39.00,Direct
361688.00,-30.00,7.90,-38.00,degress
361868.00,-15.00,4.00,-38.00,Direct
364048.00,-30.00,7.90,-38.00,degress
364221.00,-15.00,4.00,-38.00,Direct
365405.00,-26.00,11.85,-37.00,degress
365587.00,-13.00,6.00,-37.00,Direct
368014.00,-26.00,9.88,-36.00,degress
368189.00,-13.00,5.00,-36.00,Direct
369372.00,-26.00,7.90,-34.00,degress
369552.00,-13.00,4.00,-34.00,Direct
370727.00,-40.00,7.90,-35.00,degress
370903.00,-20.00,4.00,-35.00,Direct
372085.00,-28.00,13.82,-33.00,degress
372265.00,-14.00,7.00,-33.00,Direct
373440.00,-40.00,5.93,-36.00,degress
373668.00,-20.00,3.00,-36.00,Direct
374851.00,-26.00,1.98,-45.00,degress
375031.00,-13.00,1.00,-45.00,Direct
376206.00,-26.00,7.90,-36.00,degress
376380.00,-13.00,4.00,-36.00,Direct
377563.00,-34.00,15.80,-35.00,degress
377743.00,-17.00,8.00,-35.00,Direct
378918.00,23.70,15.80,13.00,degress
379094.00,20.00,8.00,13.00,Direct
381278.00,66.36,43.45,21.00,degress
381459.00,56.00,22.00,21.00,Direct
385639.00,86.50,23.70,24.00,degress
385813.00,73.00,12.00,24.00,Direct
386998.00,65.17,21.73,23.00,degress
387182.00,55.00,11.00,23.00,Direct
388358.00,66.36,1.98,21.00,degress
388532.00,56.00,1.00,21.00,Direct
390716.00,62.80,5.93,20.00,degress
390897.00,53.00,3.00,20.00,Direct
392073.00,71.10,9.88,26.00,degress
392248.00,60.00,5.00,26.00,Direct
393431.00,53.32,15.80,24.00,degress
393613.00,45.00,8.00,24.00,Direct
395791.00,55.69,17.77,23.00,degress
395966.00,47.00,9.00,23.00,Direct
397151.00,66.36,15.80,27.00,degress
397331.00,56.00,8.00,27.00,Direct
398507.00,60.43,13.82,25.00,degress
398686.00,51.00,7.00,25.00,Direct
399869.00,65.17,11.85,24.00,degress
400051.00,55.00,6.00,24.00,Direct
401226.00,55.69,25.68,24.00,degress
401401.00,47.00,13.00,24.00,Direct
402585.00,47.40,0.00,23.00,degress
402766.00,40.00,0.00,23.00,Direct
403943.00,46.21,-1.87,23.00,degress
404119.00,39.00,-1.00,23.00,Direct
405303.00,46.21,-1.87,21.00,degress
405485.00,39.00,-1.00,21.00,Direct
406662.00,48.58,0.00,21.00,degress
406837.00,41.00,0.00,21.00,Direct
408271.00,47.40,1.98,24.00,degress
408453.00,40.00,1.00,24.00,Direct
410634.00,28.44,0.00,13.00,degress
410808.00,24.00,0.00,13.00,Direct
411993.00,8.30,1.98,10.00,degress
412174.00,7.00,1.00,10.00,Direct
414351.00,18.96,5.93,12.00,degress
414526.00,16.00,3.00,12.00,Direct
415709.00,13.03,-7.47,9.00,degress
415890.00,11.00,-4.00,9.00,Direct
417067.00,23.70,0.00,14.00,degress
417242.00,20.00,0.00,14.00,Direct
419428.00,4.74,0.00,4.00,degress
419609.00,4.00,0.00,4.00,Direct
420786.00,13.03,-1.87,10.00,degress
420961.00,11.00,-1.00,10.00,Direct
422150.00,15.40,0.00,11.00,degress
422331.00,13.00,0.00,11.00,Direct
424509.00,17.77,0.00,14.00,degress
424684.00,15.00,0.00,14.00,Direct
425868.00,14.22,-3.73,12.00,degress
426049.00,12.00,-2.00,12.00,Direct
427226.00,24.88,0.00,16.00,degress
427401.00,21.00,0.00,16.00,Direct
429586.00,77.02,15.80,10.00,degress
429766.00,65.00,8.00,10.00,Direct
430943.00,71.10,9.88,19.00,degress
431117.00,60.00,5.00,19.00,Direct
432302.00,97.17,17.77,12.00,degress
432489.00,82.00,9.00,12.00,Direct
433666.00,91.24,17.77,16.00,degress
433838.00,77.00,9.00,16.00,Direct
435270.00,116.13,33.58,8.00,degress
435450.00,98.00,17.00,8.00,Direct
436626.00,100.72,31.60,22.00,degress
436800.00,85.00,16.00,22.00,Direct
437985.00,98.35,17.77,10.00,degress
438165.00,83.00,9.00,10.00,Direct
439341.00,72.28,13.82,23.00,degress
439516.00,61.00,7.00,23.00,Direct
440699.00,100.72,21.73,11.00,degress
440882.00,85.00,11.00,11.00,Direct
442057.00,94.80,23.70,21.00,degress
442232.00,80.00,12.00,21.00,Direct
444418.00,106.65,29.63,14.00,degress
444602.00,90.00,15.00,14.00,Direct
445777.00,85.32,19.75,22.00,degress
445953.00,72.00,10.00,22.00,Direct
447135.00,77.02,13.82,22.00,degress
447315.00,65.00,7.00,22.00,Direct
448491.00,87.69,15.80,18.00,degress
448666.00,74.00,8.00,18.00,Direct
449851.00,105.46,31.60,10.00,degress
450032.00,89.00,16.00,10.00,Direct
451208.00,101.91,23.70,12.00,degress
451384.00,86.00,12.00,12.00,Direct
452568.00,98.35,17.77,14.00,degress
452749.00,83.00,9.00,14.00,Direct
453925.00,110.20,23.70,7.00,degress
454105.00,93.00,12.00,7.00,Direct
456290.00,93.61,21.73,17.00,degress
456470.00,79.00,11.00,17.00,Direct
457646.00,95.98,23.70,20.00,degress
457820.00,81.00,12.00,20.00,Direct
460006.00,106.65,23.70,12.00,degress
460185.00,90.00,12.00,12.00,Direct
461361.00,92.43,11.85,18.00,degress
461536.00,78.00,6.00,18.00,Direct
462720.00,93.61,23.70,18.00,degress
462899.00,79.00,12.00,18.00,Direct
464073.00,82.95,17.77,23.00,degress
464248.00,70.00,9.00,23.00,Direct
465431.00,65.17,3.95,24.00,degress
465625.00,55.00,2.00,24.00,Direct
466800.00,48.58,0.00,24.00,degress
466974.00,41.00,0.00,24.00,Direct
468158.00,82.95,15.80,18.00,degress
468338.00,70.00,8.00,18.00,Direct
469514.00,95.98,11.85,16.00,degress
469688.00,81.00,6.00,16.00,Direct
470871.00,90.06,13.82,20.00,degress
471051.00,76.00,7.00,20.00,Direct
473227.00,69.91,11.85,19.00,degress
473400.00,59.00,6.00,19.00,Direct
474582.00,59.25,7.90,9.00,degress
474763.00,50.00,4.00,9.00,Direct
475938.00,40.29,-1.87,19.00,degress
476118.00,34.00,-1.00,19.00,Direct
478303.00,35.55,-3.73,19.00,degress
478484.00,30.00,-2.00,19.00,Direct
479660.00,41.47,-9.33,20.00,degress
479834.00,35.00,-5.00,20.00,Direct
482018.00,34.36,0.00,20.00,degress
482198.00,29.00,0.00,20.00,Direct
483374.00,49.77,7.90,21.00,degress
483548.00,42.00,4.00,21.00,Direct
485733.00,42.66,1.98,21.00,degress
485914.00,36.00,1.00,21.00,Direct
487090.00,53.32,1.98,21.00,degress
487265.00,45.00,1.00,21.00,Direct
488449.00,54.51,-22.40,15.00,degress
488626.00,46.00,-12.00,15.00,Direct
490804.00,55.69,-48.53,16.00,degress
490979.00,47.00,-26.00,16.00,Direct
492162.00,60.43,-67.20,-4.00,degress
492343.00,51.00,-36.00,-4.00,Direct
494520.00,65.17,-95.20,-34.00,degress
494694.00,55.00,-51.00,-34.00,Direct
495877.00,68.73,-100.80,-38.00,degress
496058.00,58.00,-54.00,-38.00,Direct
497233.00,66.36,-95.20,-40.00,degress
497409.00,56.00,-51.00,-40.00,Direct
498591.00,60.43,-95.20,-38.00,degress
498771.00,51.00,-51.00,-38.00,Direct
501950.00,63.99,-102.66,-38.00,degress
502128.00,54.00,-55.00,-38.00,Direct
503312.00,60.43,-98.93,-40.00,degress
503493.00,51.00,-53.00,-40.00,Direct
504669.00,60.43,-93.33,-40.00,degress
504844.00,51.00,-50.00,-40.00,Direct
506029.00,62.80,-97.06,-39.00,degress
506210.00,53.00,-52.00,-39.00,Direct
507385.00,55.69,-93.33,-42.00,degress
507561.00,47.00,-50.00,-42.00,Direct
509747.00,58.06,-98.93,-40.00,degress
509927.00,49.00,-53.00,-40.00,Direct
512104.00,55.69,-98.93,-41.00,degress
512278.00,47.00,-53.00,-41.00,Direct
513470.00,59.25,-97.06,-39.00,degress
513645.00,50.00,-52.00,-39.00,Direct
514821.00,62.80,-97.06,-41.00,degress
514995.00,53.00,-52.00,-41.00,Direct
516186.00,59.25,-100.80,-40.00,degress
516361.00,50.00,-54.00,-40.00,Direct
517537.00,60.43,-91.46,-42.00,degress
517712.00,51.00,-49.00,-42.00,Direct
519910.00,60.43,-97.06,-40.00,degress
520085.00,51.00,-52.00,-40.00,Direct
521261.00,66.36,-97.06,-41.00,degress
521436.00,56.00,-52.00,-41.00,Direct
522625.00,81.76,-91.46,-41.00,degress
522803.00,69.00,-49.00,-41.00,Direct
523978.00,81.76,-89.60,-39.00,degress
524153.00,69.00,-48.00,-39.00,Direct
525342.00,69.91,-102.66,-39.00,degress
525517.00,59.00,-55.00,-39.00,Direct
526694.00,74.65,-104.53,-38.00,degress
526869.00,63.00,-56.00,-38.00,Direct
528058.00,77.02,-91.46,-41.00,degress
528233.00,65.00,-49.00,-41.00,Direct
529408.00,78.21,-98.93,-36.00,degress
529582.00,66.00,-53.00,-36.00,Direct
531772.00,67.54,-102.66,-24.00,degress
531946.00,57.00,-55.00,-24.00,Direct
533117.00,62.80,-97.06,-20.00,degress
533292.00,53.00,-52.00,-20.00,Direct
535482.00,63.99,-97.06,-20.00,degress
535656.00,54.00,-52.00,-20.00,Direct
539836.00,91.24,-61.60,-5.00,degress
540010.00,77.00,-33.00,-5.00,Direct
541200.00,90.06,-67.20,-5.00,degress
541374.00,76.00,-36.00,-5.00,Direct
